timestamp_iso8601,inference_time_ms,method,history_slots,season_length_slots,forecast_t+30m_c,forecast_t+60m_c,forecast_t+90m_c,forecast_t+120m_c,forecast_t+150m_c,forecast_t+180m_c,forecast_t+210m_c,forecast_t+240m_c,forecast_t+270m_c,forecast_t+300m_c,forecast_t+330m_c,forecast_t+360m_c,forecast_t+390m_c,forecast_t+420m_c,forecast_t+450m_c,forecast_t+480m_c,forecast_t+510m_c,forecast_t+540m_c,forecast_t+570m_c,forecast_t+600m_c,forecast_t+630m_c,forecast_t+660m_c,forecast_t+690m_c,forecast_t+720m_c
2026-03-25T12:17:06Z,0,seasonal_naive_24h,78,48,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.3057,25.6212,25.5372
2026-03-25T12:22:06Z,0,seasonal_naive_24h,104,48,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.4210,25.6212,25.5372
2026-03-25T12:27:06Z,0,seasonal_naive_24h,104,48,25.0334,24.8157,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.5331,25.6212,25.5372
2026-03-25T12:32:06Z,0,seasonal_naive_24h,108,48,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,26.8557,25.6212,25.5372,25.3846
2026-03-25T12:37:06Z,0,seasonal_naive_24h,108,48,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,26.8077,25.6212,25.5372,25.3846
2026-03-25T12:45:24Z,0,seasonal_naive_24h,108,48,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,26.8815,25.6212,25.5372,25.3846
2026-03-25T12:50:24Z,0,seasonal_naive_24h,128,48,27.4176,27.2289,27.0658,26.8920,26.7394,26.6044,26.4865,26.3645,26.2947,26.2447,26.0838,25.9743,25.8761,25.7102,25.5521,25.6696,26.0669,26.5140,27.0712,27.5992,28.0794,28.5421,28.9277,29.3139
2026-03-25T12:55:24Z,0,seasonal_naive_24h,81,48,24.6545,24.4697,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,27.0054,25.6212,25.5372,25.3846
2026-03-25T13:00:24Z,0,seasonal_naive_24h,84,48,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,27.1083,27.4971,25.6212,25.5372,25.3846,25.2192
2026-03-25T13:05:24Z,0,seasonal_naive_24h,84,48,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,27.1083,27.4142,25.6212,25.5372,25.3846,25.2192
2026-03-25T13:10:24Z,0,seasonal_naive_24h,112,48,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,27.1083,27.2751,25.6212,25.5372,25.3846,25.2192
2026-03-25T13:15:24Z,0,seasonal_naive_24h,112,48,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,27.1083,27.2470,25.6212,25.5372,25.3846,25.2192
2026-03-25T13:20:24Z,0,seasonal_naive_24h,112,48,24.3798,24.3080,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,27.1083,27.3178,25.6212,25.5372,25.3846,25.2192
2026-03-25T13:30:24Z,0,seasonal_naive_24h,58,48,24.3195,24.5944,24.2007,24.0438,24.0470,23.8504,24.0742,23.6844,23.4565,23.2356,23.1246,23.0298,23.6288,23.8837,24.6197,25.6441,27.1083,27.5170,27.7493,25.6212,25.5372,25.3846,25.2192,25.0334
