timestamp_iso8601,predicted_temperature_c
2025-11-09T05:21:30Z,20.668547
2025-11-09T05:26:28Z,20.668547
2025-11-09T05:31:26Z,20.668547
2025-11-09T05:36:24Z,20.668547
2025-11-09T05:41:22Z,20.668547
2025-11-09T05:46:20Z,20.668547
2025-11-09T05:51:18Z,20.668547
2025-11-09T05:56:16Z,20.668547
2025-11-09T06:01:14Z,20.668547
2025-11-09T06:06:12Z,20.668547
2025-11-09T06:11:10Z,20.668547
2025-11-09T06:16:08Z,20.668547
2025-11-09T06:21:06Z,23.335455
2025-11-09T06:26:04Z,23.335455
2025-11-09T06:31:01Z,23.335455
2025-11-09T06:35:59Z,23.335455
2025-11-09T06:40:57Z,23.335455
2025-11-09T06:45:55Z,23.335455
2025-11-09T06:50:53Z,23.335455
2025-11-09T06:55:51Z,23.335455
2025-11-09T07:00:49Z,23.335455
2025-11-09T07:05:47Z,23.335455
2025-11-09T07:10:44Z,23.335455
2025-11-09T07:15:42Z,23.335455
2025-11-09T07:20:40Z,28.169230
2025-11-09T07:25:38Z,28.169230
2025-11-09T07:30:36Z,28.169230
2025-11-09T07:35:34Z,28.169230
2025-11-09T07:40:32Z,28.169230
2025-11-09T07:45:29Z,28.169230
2025-11-09T07:50:27Z,28.169230
2025-11-09T07:55:25Z,28.169230
2025-11-09T08:00:23Z,28.169230
2025-11-09T08:05:21Z,28.169230
2025-11-09T08:10:19Z,28.169230
2025-11-09T08:15:17Z,28.169230
2025-11-09T08:20:14Z,33.669727
2025-11-09T08:25:12Z,33.669727
2025-11-09T08:30:10Z,33.669727
2025-11-09T08:35:08Z,33.669727
2025-11-09T08:40:06Z,33.669727
2025-11-09T08:45:03Z,33.669727
2025-11-09T08:50:01Z,33.669727
2025-11-09T08:54:59Z,33.669727
2025-11-09T08:59:57Z,33.669727
2025-11-09T09:04:54Z,33.669727
2025-11-09T09:09:52Z,33.669727
2025-11-09T09:14:50Z,33.669727
2025-11-09T09:19:48Z,39.503593
2025-11-09T09:24:46Z,39.503593
2025-11-09T09:29:44Z,39.503593
2025-11-09T11:03:12Z,30.092028
2025-11-09T11:08:10Z,30.092028
2025-11-09T11:13:07Z,30.092028
2025-11-09T11:18:05Z,29.054371
2025-11-09T11:23:03Z,29.054371
2025-11-09T11:28:01Z,29.054371
2025-11-09T11:32:59Z,28.362600
2025-11-09T11:37:56Z,28.362600
2025-11-09T11:42:54Z,28.362600
2025-11-09T11:47:52Z,29.227314
2025-11-09T11:52:50Z,29.227314
2025-11-09T11:57:48Z,29.227314
2025-11-09T12:02:45Z,29.054371
2025-11-09T12:07:43Z,29.054371
2025-11-09T12:12:41Z,29.054371
2025-11-09T12:17:39Z,29.919085
2025-11-09T12:22:37Z,29.919085
2025-11-09T12:27:34Z,29.919085
2025-11-09T12:32:32Z,29.919085
2025-11-09T12:37:30Z,29.919085
2025-11-09T12:42:28Z,29.919085
2025-11-09T12:47:26Z,30.437912
2025-11-09T12:52:24Z,30.437912
2025-11-09T12:57:22Z,30.437912
2025-11-09T13:02:19Z,30.783798
2025-11-09T13:07:17Z,30.783798
2025-11-09T13:12:15Z,30.783798
2025-11-09T13:17:13Z,30.610855
2025-11-09T13:22:11Z,30.610855
2025-11-09T13:27:09Z,30.610855
2025-11-09T13:32:07Z,30.092028
2025-11-09T13:37:05Z,30.092028
2025-11-09T13:42:03Z,30.092028
2025-11-09T13:47:00Z,30.437912
2025-11-09T13:51:58Z,30.437912
2025-11-09T13:56:56Z,30.437912
2025-11-09T14:01:54Z,30.610855
2025-11-09T14:06:52Z,30.610855
2025-11-09T14:11:50Z,30.610855
2025-11-09T14:16:48Z,30.610855
2025-11-09T14:21:46Z,30.610855
2025-11-09T14:26:44Z,30.610855
2025-11-09T14:31:42Z,30.437912
2025-11-09T14:36:39Z,30.437912
2025-11-09T14:41:37Z,30.437912
2025-11-09T14:46:35Z,30.610855
2025-11-09T15:13:38Z,30.610855
2025-11-09T15:31:53Z,30.437912
2025-11-09T15:36:55Z,30.437912
